;Item_ID;Item_title;Pred_EI
4883;B00X8QNJYC;lark & ro women's three quarter sleeve super soft boatneck t-shirt;5
4884;B00X8QLZY8;lark & ro women's super soft tank top;5
4885;B00X8QNADC;lark & ro women's super soft short sleeve crewneck t-shirt;5
4886;B00X8QPY1I;lark & ro women's long sleeve super soft v-neck t-shirt;5
4887;B00X9FMV5U;quiksilver men's push it t-shirt;5
4888;B00X9HIFIA;french toast boys' pull-on pant;5
4889;B00XBBEHA4;wonderwink women's scrubs silky long-sleeve t-shirt;5
4890;B00XBBJBQY;french toast girls' short sleeve ribbon bow blouse;5
4891;B00XBBMAW6;french toast girls' straight leg pant;4
4892;B00XBBH1L6;short sleeve peter pan blouse;5
4893;B00XBBWVGQ;french toast girls' ruffled pique dress;5
4894;B00XBJD1SK;calvin klein little girls' purple jacket with pants;5
4895;B00XBJDBBC;calvin klein girls' faux fur jacket;4
4896;B00XBJFNZO;calvin klein girls' long sleeve denim dress;5
4897;B00XBJGWTK;calvin klein little girls' lace overlay dress;5
4898;B00XBJC0F0;calvin klein little girls' pink quilted jacket with tee and pants set;5
4899;B00XBJINJ2;calvin klein little girls' bright pink jacket with pants;5
4900;B00XBMIXXA;calvin klein little girls' black top with pants set;5
4901;B00XBZ4AZM;leo & nicole women's missy stripe pullover sweater;5
4902;B00XBZIPLM;savane men's flat front premium flex gabardine dress pants;5
4903;B00XBZHUXQ;leo & nicole women's missy long-sleeve textured pullover sweater;5
4904;B00XC0645U;fruit of the loom men's premium a-shirt (pack of 4) white;4
4905;B00XC0NXBS;dockers men's no wrinkle long sleeve button front shirt;5
4906;B00XC1GE54;haggar men's performance micro solid gabardine straight-fit plain-front dress pant;4
4907;B00XE3CREW;ecko unlimited men's big-tall unlimited twill cargo pants;4
4908;B00XEG1JQ6;wrangler men's george strait long sleeve one pocket shirt;4
4909;B00XEGDHPW;wrangler men's 20x long sleeve one pocket button shirt;4
4910;B00XEM5G28;beyond backpack school bag with laptop sleeve;4
4911;B00XF68GSE;nautica little boys' 5 pocket twill pants;4
4912;B00XF67VEY;nautica boys' jogger pant with constructed partial elastic waistband;5
4913;B00XH7I2WQ;wrangler authentics men's long-sleeve classic woven shirt;4
4914;B00XH7JY46;wrangler authentics men's long sleeve utility shirt;4
4915;B00XH7J194;wrangler authentics men's long sleeve flannel shirt;4
4916;B00XH7JESW;wrangler authentics men's long sleeve fleece shirt;4
4917;B00XH98VC0;wrangler authentics men's long sleeve plaid fleece shirt;4
4918;B00XH98VO8;wrangler authentics men's long sleeve plaid fleece shirt;4
4919;B00XHKQ9AK;hello kitty baby girls' 2pc top and pant set;4
4920;B00XJ9KZEK;rothschild big boys' puffer coat with printed stripe;4
4921;B00XJBMFJQ;gerber girls' 2 piece micro fleece dress with tights;4
4922;B00XJDU4S8;big chill girls' long expedition jacket;4
4923;B00XJDZ4GU;marmellata baby girls' penguin tutu dress;4
4924;B00XJSQQ58;nautica boys' long sleeve half zip stripe top;4
4925;B00XK3EDKC;big chill boys' expedition parka coat;4
4926;B00XK3GPBW;big chill little boys' quilted puffer jacket;4
4927;B00XK6HNLK;big chill big boys' quilted puffer jacket with hood;4
4928;B00XK6H6VC;big chill big boys' puffer coat with hood;4
4929;B00XKSIP60;wrangler authentics boys boot cut jeans;4
4930;B00XKSIOI4;wrangler authentics boys' loose fit jeans;4
4931;B00XKSIWRW;wrangler authentics boys' slim straight jeans;4
4932;B00XKUWANC;wrangler authentics boysâ€™ classic cargo pant;4
4933;B00XKUXSD8;wrangler boys' authentic straight fit jean;4
4934;B00XKUWRQW;wrangler authentics boysâ€™ classic cargo pant;4
4935;B00XKXHMSM;wrangler authentics men's classic comfort-waist jean;4
4936;B00XKXI2D6;wrangler authentics men's premium relaxed fit straight leg cargo pant;4
4937;B00XKXHMD2;wrangler authentics men's big and tall classic relaxed fit jean;4
4938;B00XKXHVYM;wrangler authentics mens premium relaxed straight-leg jean;4
4939;B00XKXIAAG;wrangler authentics mens no-iron flat-front pant;4
4940;B00XKXKGCQ;wrangler authentics men's classic 5-pocket regular fit jean;4
4941;B00XKXLIO6;wrangler authentics men's classic 5-pocket regular fit jean;4
4942;B00XKXI3WG;wrangler authentics mens fleece-lined cargo pant;4
4943;B00XKXIQ82;wrangler authentics men's classic 5-pocket regular fit jean;4
4944;B00XKXXT20;wrangler men's classic authentics relaxed fit jean;4
4945;B00XKXZVF8;wrangler authentics men's classic carpenter jean;5
4946;B00XKXTJWO;wrangler men's classic authentics relaxed fit jean;4
4947;B00XKYML00;wrangler authentics men's classic twill relaxed fit cargo pant;4
4948;B00XKXYLYK;wrangler men's authentics classic five pocket jean short;4
4949;B00XKY3IRK;wrangler authentics men's premium relaxed fit boot cut jean;4
4950;B00XLQE5J2;u.s. polo assn. men's feeder striped interlock polo shirt;4
4951;B00XLQH5Q2;u.s. polo assn. men's slim fit solid new york city polo shirt;4
4952;B00XLQI0FM;u.s. polo assn. men's logo polo shirt;4
4953;B00XLQD502;u.s. polo assn. men's solid slim fit stretch pique polo shirt;4
4954;B00XLQK0LY;u.s. polo assn. men's solid shirt;4
4955;B00XLS31H2;u.s. polo assn. men's long sleeve raglan t-shirt;4
4956;B00XLVOO3E;marmellata girls' pink striped knit pocket dress;4
4957;B00XLVOSS0;marmellata girls' green striped knit pocket dress;4
4958;B00XLVOAKG;marmellata girls' heart printed knit dress;4
4959;B00XLVOGBE;marmellata girls' pink floral knit dress;4
4960;B00XLX3P0A;wippette little boys' wooly fleece toggle coat;4
4961;B00XMR93RO;spalding women's french terry tunic top;5
4962;B00XMSEYBS;hanes women's x-temp sports boyshort panty (pack of 3);4
4963;B00XMTQNMA;nautica big boys' printed-stripe jacket with sherpa lining;5
4964;B00XMX5N4A;kidtopia little boys' short sleeve cotton poly v-neck tee;5
4965;B00XMWJM34;wrangler menâ€™s retro slim fit boot cut jean;4
4966;B00XNCITOG;hanes women's ultimate t-shirt soft foam underwire;5
4967;B00XNFZQOO;wippette little girls' heart leopard puffer coat;4
4968;B00XNFZNGU;wippette girls' little faux fur jacket with pattern;4
4969;B00XNX2F18;u.s. polo assn. boy's short sleeve chambray sport shirt;4
4970;B00XPEDE6A;jason maxwell women's zigzag-stitch cardigan sweater;5
4971;B00XPF06IS;rugged bear girls' snowsuit with plaid coat;4
4972;B00XPEPP5S;hanes eco smart fleece pants;5
4973;B00XPFFY1C;hanes big boys' eco smart fleece pullover hood;5
4974;B00XPEZBXO;rugged bear girls' two-piece snowsuit and jacket set with flower detail;4
4975;B00XPM09JW;nautica boys' full zip engineered stripe sweater;4
4976;B00XPLZC86;nautica boys' zip neck fairisle sweater with stripe;4
4977;B00XPLZV1O;nautica boys' color block v-neck sweater with tipping;4
4978;B00XPLZOP2;nautica boys' color block crew neck sweater;4
4979;B00XPLZP0Q;nautica boys' shawl collar sweater;4
4980;B00XPM0PM8;nautica boys' quarter zip engineered stripe sweater;4
4981;B00XQG3Q1A;calvin klein women's v-neck chain top;4
4982;B00XR9C0IG;u.s. polo assn. boys' classic striped polo shirt;4
4983;B00XV6QT82;kenneth cole mens dress shirts slim fit solid dot spread collar;4
4984;B00XWFIBQA;volcom men's 2x4 stretch denim jean;4
4985;B00XWUD32W;fruit of the loom men's tucked v-neck t-shirt;4
4986;B00XX1HE52;one step up big girls' striped top with crochet lace hem;5
4987;B00XXPMJKI;french toast girls' pull-on pant;5
4988;B00XXTN2X2;nydj women's dayla wide cuff capri jeans with selvedge trim;4
4989;B00XZ3I7XQ;u.s. polo assn. men's big & tall crew neck small pony t-shirt;4
4990;B00XZF29SI;m.c. escher men's m.c. escher reptiles graphic t-shirt_ heather military;4
4991;B00XZGG4BU;m.c. escher men's relativity graphic t-shirt;4
4992;B00Y0PHDYC;jason maxwell women's full zip hoodie fleece jacket;5
4993;B00Y171LH4;wonderwink women's wonderflex serenity print scrub top;4
4994;B00Y1X1QFU;levi's men's pommer sweater;4
4995;B00Y2GLZSE;u.s. polo assn. boys' single pocket short sleeve plaid sport shirt;5
4996;B00Y2GBRE6;urban republic boys' faux-leather jacket with fleece hood;5
4997;B00Y2H3ZD6;u.s. polo assn. boys' ripstop pull on pant;5
4998;B00Y31EXOG;levi's girls' little sweetheart knit jean jogger;4
4999;B00Y47QN0G;maidenform women's one fab fit t-shirt bra;5
5000;B00Y4GYVPQ;u.s. polo assn. men's striped pique shirt;4
5001;B00Y5NT5GS;dollie & me girls' dress with leggings christmas set with doll outfit;5
5002;B00Y7U15K8;jason maxwell women's petite full zip hooded fleece jacket;4
5003;B00Y7URJH6;u.s. polo assn. men's big & tall solid short-sleeve pique shirt;4
5004;B00Y7WYPHQ;jason maxwell women's plus-size full zip hooded fleece jacket;4
5005;B00Y7YVB76;amy byer big girls' knit dress with faux leather trim;4
5006;B00Y82058I;nickelodeon girls' bubble guppies cute and i know it puff two-fer t-shirt;5
5007;B00Y870XFS;pga tour men's big & tall short sleeve airflux solid polo shirt;4
5008;B00Y894ZCS;urban republic big boys' military coat with vestee;4
5009;B00Y8JKRFC;perry ellis little boys' solid broadcloth packed shirt with tie;5
5010;B00Y8TSHO0;hello kitty girls' long sleeve dress;5
5011;B00YA96KC4;disney girls' frozen flutter sleeve dress;4
5012;B00YAP9LMO;"dickies women's genflex 32"" lab coat";5
5013;B00YAPOG2O;dickies women's genflex (contrast) v-neck top;5
5014;B00YAPDT4A;dickies women's eds signature round-neck top;5
5015;B00YBNX4FK;rugged bear boys' snowsuit with striped coat;4
5016;B00YBQ2BO2;sunny fashion girls' dress chinese plum flower print princess blue;4
5017;B00YBQQ8GO;tommy hilfiger boys' pullover shawl sweater;4
5018;B00YBQNTP2;tommy hilfiger boys' pull on twill jogger pant;4
5019;B00YBQLC7E;tommy hilfiger big boys' 1/4 zip marled yarn top;4
5020;B00YCTFZIW;southpole men's foil and screen print graphic t-shirt;4
5021;B00YCTLUQS;southpole men's ripstop jogger pant;4
5022;B00YCTJ7YK;southpole men's acid washed denim jean;4
5023;B00YD7IEDG;stx boys' athletic t-shirt and packs;4
5024;B00YE0OU8U;dockers men's easy khaki relaxed-fit flat-front pant;5
5025;B00YE1Q4KG;u.s. polo assn. little boys' long sleeve thermal pullover;5
5026;B00YE7PVZ4;u.s. polo assn. big boys' jersey and thermal hangdown shirt;5
5027;B00YE7R2V0;u.s. polo assn. boys' fleece pull on pant;4
5028;B00YE7SSQS;u.s. polo assn. boys' big french terry jog pant;4
5029;B00YE7ST0I;u.s. polo assn boys' long sleeve plaid two pleated pocket sport shirt;4
5030;B00YE7QP0O;u.s. polo assn. boys' striped pullover jersey hoodie;4
5031;B00YE7V67Q;u.s. polo association boys' fleece jacket;5
5032;B00YE7TPX8;u.s. polo assn. boys' french terry hooded pullover;4
5033;B00YE7R5CG;u.s. polo assn. boys' 2 piece jersey rugby style polo and denim jean set;4
5034;B00YE7UR8K;u.s. polo assn. boys' cut and sewn fleece hooded jacket;5
5035;B00YE8EEB0;u.s. polo assn. boys' thermal color-block henley hooded shirt;5
5036;B00YE8M77S;u.s. polo assn. boys' french terry pullover;4
5037;B00YE7UR26;u.s. polo assn. big boys' marled french terry hooded jacket;5
5038;B00YE8OKAK;u.s. polo assn. big boys' printed stripe fleece hoodie pullover;5
5039;B00YE8VH0G;u.s. polo assn. boys' belted straight fit jeans;4
5040;B00YE7SSRC;u.s. polo assn. boys' long sleeve single pocket sport shirt;4
5041;B00YE90968;u.s. polo assn. boys' jersey fleck and space dye hooded henley pullover;4
5042;B00YE85LIK;u.s. polo assn. boys' cotton fineline twill cargo pant;4
5043;B00YE8FYQ4;u.s. polo assn. big boys' fleece pant;5
5044;B00YE93YLK;u.s. polo assn. boys' sherpa lined fleece hooded jacket;5
5045;B00YE8Q7RY;u.s. polo assn. boys' polar fleece sherpa lined jacket;4
5046;B00YE8T4OM;u.s. polo assn. boys' 3 piece hooded striped jersey_ t-shirt_ and denim jean set;4
5047;B00YE8IIAI;u.s. polo assn. boys' space dyed pique hooded pullover;4
5048;B00YETKPQC;u.s. polo assn. little boys' fleece hoodie and pant jog set;5
5049;B00YEUICQ6;blueberi boulevard girls' lace overlay print waist dress;4
5050;B00YEVPYXY;u.s. polo assn. boys' screen print applique and embroidered logo t-shirt;4
5051;B00YGGXPNS;sag harbor women's petite mock-neck cashmerlon sweater;5
5052;B00YGH3H0S;amy byer big girls' fit-and-flare dress with necklace;4
5053;B00YGHQ50C;landau women's pre-washed cargo scrub pant;5
5054;B00YGHVVJM;amy byer big girls' solid blouson dress;4
5055;B00YGKRAIK;wrangler women's western denim shirt;4
5056;B00YGKQ3SS;wrangler women's long sleeve western snap shirt;5
5057;B00YGOOYWQ;sag harbor women's plus-size crew-neck cashmerlon sweater;5
5058;B00YH3M0MC;sag harbor women's cashmerlon rib flyaway cardigan sweater;5
5059;B00YH3TWB4;sag harbor women's mock-neck diamond-texture cashmerlon sweater;5
5060;B00YHKSRWW;danny & nicole women's dot & solid jacket dress;4
5061;B00YI6Y70Q;wonderwink women's origins tri-charlie scrub top;4
5062;B00YIWC22K;dockers men's jean cut slim fit flat front pant;4
5063;B00YIWVGTK;dockers men's alpha khaki stretch slim tapered fit flat front pant;4
5064;B00YJG7KMW;lee women's petite modern series curvy fit miranda straight leg jean;4
5065;B00YJIHLDS;eddie bauer boys' little fleece pant (more styles available);4
5066;B00YKYE8DW;u.s. polo assn. girls' twill pant;5
5067;B00YL3EXJQ;bearpaw women's boot topper;5
5068;B00YMOQAFY;hello kitty girls' 3 pack t-shirt;5
5069;B00YMOTE4I;hello kitty girls' 2pc hoodie and pant set;5
5070;B00YN2W2RU;u.s. polo assn. girls' hi lo scoop neck pocket t-shirt;5
5071;B00YN2SQ2A;u.s. polo assn. girls' short sleeve stetch shirt;4
5072;B00YON79X0;u.s. polo assn. little girls' denim tiered ruffle dress;4
5073;B00YONA7LG;u.s. polo assn. little girls'  french terry and neon lace dress;5
5074;B00YON84CK;u.s. polo assn. little girls' denim ruffle tiered dress;4
5075;B00YP5JVQA;wrangler authentics boysâ€™ relaxed straight jean;4
5076;B00YPAT3U4;disney girls' two-piece act of true love elsa shirt and pant set;4
5077;B00YPDO42S;champion men's performance fleece pant;4
5078;B00YPE69EI;ymi women's slimhers bootcut jean;5
5079;B00YQ52YBS;american icon men's long-sleeve gingham shirt;4
5080;B00YQ58B38;american icon men's long-sleeve button-front gingham shirt;4
5081;B00YQ52EOU;american icon men's short-sleeve solid polo shirt;4
5082;B00YQ5A1QI;american icon men's long-sleeve two-tone gingham shirt;4
5083;B00YQAC56W;tommy hilfiger men's packable down jacket (regular and big & tall sizes);5
5084;B00YQAZ7U8;lee women's plus size classic fit sophie straight leg jean;4
5085;B00YQLH4K8;dickies men's long sleeve flex twill work shirt;4
5086;B00YQLH502;dickies men's long sleeve flex twill work shirt;4
5087;B00YQLGUKS;dickies men's short-sleeve flex twill work shirt stain & wrinkle resistant;4
5088;B00YQLNINK;one step up big girls' solid top with crochet lace hem;5
5089;B00YS3K99M;32Â° degrees  men's 3-in-1 systems color-block jacket;4
5090;B00YS5T306;champion women's authentic lounge pant;5
5091;B00YS5U6I4;champion women's track pant;4
5092;B00YS73XBE;nautica big girls' chiffon dress with flocked dot;4
5093;B00YS733V4;nautica girls' solid pique dress with plaid details;4
5094;B00YS89TY8;dream star girls' lace stripe top with screen;5
5095;B00YS73HRY;nautica big girls' cable sweater vest lined in sherpa;5
5096;B00YS9YW4E;spongebob squarepants little boys' long sleeve t-shirt shirt;5
5097;B00YSAV8DG;tommy hilfiger men's yachting bomber jacket;5
5098;B00YSASQ5O;head women's jogger pant;5
5099;B00YSUZR6A;dream star girls' bow pocket super stretch twill pant;5
5100;B00YTWCUSA;32Â° degrees   men's 3 in 1 systems jacket with inner fleece;4
5101;B00YU1IAL6;london fog baby-boys f.o.g. reversible fleece-to-poly jacket;4
5102;B00YU1IOVM;london fog baby-boys quilted barn jacket;4
5103;B00YU83IP2;champion women's full-zip marathon performance jacket;4
5104;B00YUDK4AE;puma boys' tricot track jacket and pant set;4
5105;B00YV6M0XO;32degrees weatherproof women's mid length packable down jacket;5
5106;B00YW0I0NI;nydj women's petite size marilyn straight leg jeans in luxury touch denim;4
5107;B00YW5VBCK;nautica girls' raglan sweater dress with multi dot;5
5108;B00YWKXD30;the children's place boys' top and pants pajama set;4
5109;B00YWY8X4A;msk women's cowl neck fringe three quarter length sleeve dress;4
5110;B00YX2Z146;via spiga women's lightweight quilted jacket with side tabs;4
5111;B00YX4F6MQ;champion men's performance fleece pullover hoodie;4
5112;B00YX4K2GQ;champion men's quarter-zip pullover performance fleece jacket;4
5113;B00YX68N1A;champion men's life long-sleeve football jersey t-shirt;5
5114;B00YXEERZI;speechless girls' sequin to mesh dress with bow;4
5115;B00YXODHCW;via spiga women's metallic packable down coat with belt;5
5116;B00YXPP0D0;via spiga women's diamond quilted down coat with faux fur collar;4
5117;B00YXOCS3G;via spiga women's diamond quilted down coat with asymmetrical zip and faux fur;5
5118;B00YXSFO56;lee women's platinum natural-fit pull-on evelyn straight-leg jean;5
5119;B00YXZTQFI;lee women's midrise fit bootcut jean;4
5120;B00YZ8O66W;tommy hilfiger men's classic soft shell jacket;4
5121;B00YZR9X0M;lucky brand women's scarf t-shirt;5
5122;B00YZU2MMU;lucky brand women's vinbrant scarf t-shirt;5
5123;B00Z01VGL6;faux real men's scout halloween t-shirt;4
5124;B00Z0K2A3U;calvin klein women's 3 pack lightweight micro bikini panty;5
5125;B00Z0MMARY;roxy women's relay capri pants;5
5126;B00Z0OZG5A;liverpool jeans company women's lm2021a1-cleveland dark;5
5127;B00Z5OMBTO;haggar men's big-tall premium no iron classic fit expandable waist pleat front pant;5
5128;B00Z5SF9OY;lee women's natural fit bordon pull on bootcut jean;4
5129;B00Z5SM9RE;lee women's natural fit pull-on dana barely bootcut pant;4
5130;B00Z6KNI8U;danny & nicole women's fit-and-flare dress and open-front jacket two-piece set;4
5131;B00Z927B3S;lucky brand women's jacquard thermal top;5
5132;B00Z9406LA;lucky brand women's woodblock border top;5
5133;B00Z95JK5M;lucky brand women's embroidered boho top;4
5134;B00Z986E8U;lucky brand women's circle embroidery top;4
5135;B00Z9ANMNI;lucky brand women's lace peasant top;5
5136;B00Z9AMQOO;lucky brand women's block floral top;5
5137;B00Z9APNRG;lucky brand women's lace mixed thermal shirt;5
5138;B00Z9QHSIC;the children's place boys' bootcut jeans;4
5139;B00Z9Y360S;london fog women's packable down jacket;5
5140;B00ZC2JWLE;utcoco men's mid waist straight leg linen thin pants;2
5141;B00ZDH6ZOU;van heusen men's tall short sleeve poplin solid big fit dress shirt;4
5142;B00ZEE99BS;nydj women's plus size alina skinny jeans in super sculpt denim;4
5143;B00ZF1GXJ6;fox men's digitize short sleeve t-shirt;5
5144;B00ZFO443A;adidas girls' long sleeve graphic tee shirt;5
5145;B00ZFOEF8E;adidas girls' track jacket;4
5146;B00ZFOAG00;calvin klein baby boys' two bodysuits with pants;5
5147;B00ZFZ5FV4;kenneth cole women's chevron side panel down coat with faux fur-trim hood;4
5148;B00ZHNWYWM;lucky brand men's long-sleeve notch neck t-shirt;4
5149;B00ZJ5FYIE;columbia women's see through you burnout dress;5
5150;B00ZKYMG4E;columbia men's chatfield range five-pocket pant;5
5151;B00ZL1Y1TE;columbia men's washed out pant;4
5152;B00ZLB2JLQ;red engine women's scorcher super skinny ankle length jean;4
5153;B00ZLRUOHQ;hello kitty girls' sweatshirt;4
5154;B00ZLRV6A0;hello kitty girls' long sleeve dress;5
5155;B00ZLUGLUC;american hawk big boys' plaid sport shirt;4
5156;B00ZQKS2M2;la blanca women's island goddess rouched halter bikini swimsuit top;5
5157;B00ZRQ3QEY;u.s. polo assn.  men's stripe crew neck t-shirt;4
5158;B00ZUJ9Q8I;southpole men's basic fleece marled jogger pant;4
5159;B00ZUISBEE;akademiks men's studio twill cargo pant (various colors and sizes including big and tall);4
5160;B00ZUNIG3A;hanes women's midrise cinch-bottom fleece sweatpant;5
5161;B00ZUNGIJO;hanes women's v-notch pullover fleece sweatshirt;5
5162;B00ZUNL1HI;hanes women's long-sleeve crew-neck top;5
5163;B00ZUNFCVE;hanes women's long-sleeve v-neck graphic t-shirt;5
5164;B00ZUYGQ5Y;columbia women's wild haven long sleeve shirt;4
5165;B00ZW7HN9W;southpole men's jogger pants in fleece fabric with drop crotch and all over triangular patterns;4
5166;B00ZW7I3BE;southpole men's fleece jogger pant;4
5167;B00ZWLFQY2;reebok boys' performance zip jacket and pant set;4
5168;B00ZWLE616;reebok boys' performance tee and pant set;4
5169;B00ZWKYFB8;reebok boys' sport short sleeve t-shirt;4
5170;B00ZX2RLX4;noize women's quilted down coat with faux leather trim;4
5171;B00ZX86EA4;tommy hilfiger men's filled soft shell hooded open bottom jacket with full sherpa lining;4
5172;B00ZX7ZJJC;tommy hilfiger men's nylon two pocket hooded puffer jacket;5
5173;B00ZX9PKVC;tommy hilfiger men's micro twill full-length hooded parka coat;4
5174;B00ZXFW8HK;calvin klein big boys' twilight micro plaid shirt_ dark blue_ medium;5
5175;B00ZXLTY12;disney girls' minnie tutu dress;5
5176;B00ZXLUQGE;disney girls' minnie dot print tutu dress;4
5177;B00ZXLTPO8;disney girls' white frozen tutu dress;5
5178;B00ZY9MZOG;paw patrol boys' value pack t-shirt by nickelodeon;4
5179;B00ZY9MQPO;teenage mutant ninja turtles boys' value pack t-shirt by nickelodeon;4
5180;B00ZZ2EX8I;columbia men's chatfield range cargo pant;5
5181;B00ZZA3O6M;larry levine women's long down coat with side tabs and hood;5
5182;B00ZZA77GU;larry levine women's plus-size down coat with faux-fur trim;5
5183;B00ZZA6BKI;larry levine women's packable down jacket;5
5184;B00ZZ9IU0S;calvin klein big boys' rebel slim straight jeans;5
5185;B00ZZFLS7E;calvin klein big boys' code stripe half zip sweater;4
5186;B00ZZHHSLM;little lass girls' 2 piece sweater set belted marled cable;5
5187;B00ZZHL5LG;little lass girls' 3 piece sweater set hi-low toggle;5
5188;B010012HKY;pogo club big girls' laura skirt set with hat;5
5189;B01009D2NC;lucky brand women's petite-plus size mid rise ginger bootcut jean in amazonite;4
5190;B0100BAY86;tommy hilfiger men's big-tall polytwill two pocket bomber jacket;4
5191;B0100PM4JE;avia men's modern bubble jacket;4
5192;B01010HCLI;dream star girls' belted short sleeve dress with lace;4
5193;B01015L7R8;u.s. polo assn. juniors' stretch pique dot-print polo shirt;4
5194;B01015RS9E;u.s. polo assn. men's diamond-quilted jacket;4
5195;B01015RJJI;u.s. polo assn. men's short snorkel jacket;4
5196;B01015V5FW;u.s. polo assn. men's polar fleece mock neck jacket;4
5197;B01015V84U;u.s. polo assn. men's fleece hooded jacket;4
5198;B01015W3DU;u.s. polo assn. men's mock-neck polar fleece lined jacket with polyurethane piping;4
5199;B01015Z1CK;u.s. polo assn. men's puffer jacket with striped rib knit collar;4
5200;B010161DL2;u.s. polo assn. juniors' ribbed v-neck t-shirt;4
5201;B01019YABO;calvin klein little boys' rocker skinny jeans;5
5202;B0101IF6L8;becca by rebecca virtue women's color code d/dd/ddd top;5
5203;B010214E4Y;quiksilver men's yardbite buffalo long sleeve plaid shirt;4
5204;B0102EKW6U;silver jeans women's suki mid rise bootcut jean;4
5205;B0102EJUP4;silver jeans women's tuesday low rise slim bootcut jean;4
5206;B0102SD93E;u.s. polo assn. baby girls' newborn fleece jacket and jogger pant;5
5207;B0103IA2AQ;pippa & julie baby girls' sweatshirt tutu dress;4
5208;B0105ID5BW;t tahari women's marykate quilted anorak jacket;5
5209;B0105IGDL6;t tahari women's new down coat with grosgrain trim;5
5210;B0105KUNJW;dockers men's open bottom golf jacket;5
5211;B0105XZB3W;disney little girls' long sleeve always in style minnie sweatshirt;4
5212;B0105ZTC9E;disney girls' long sleeve anna dress;5
5213;B01067CVK8;disney girls' frozen let it go dress;5
5214;B01068TT52;hawke & co. women's packable down coat;4
5215;B01068X1CY;hawke & co. women's down coat;4
5216;B0106CXN0A;lee women's platinum midrise secretly slender saira barely bootcut jean;4
5217;B0106RH2NE;english laundry men's outerwear jacket;4
5218;B01077D8ZE;dream star girls' roll sleeve top with printed chiffon;5
5219;B01081TDYO;southpole big boys' jogger fleece pants in basic colors;4
5220;B01086ECCC;dream star girls' maxi dress with long sleeve lace crop top;5
5221;B01086BV8U;dream star big girls' love sequin sweatshirt;5
5222;B0109664E0;zoo york men's immergruen short sleeve t-shirt;4
5223;B010965PAO;zoo york men's cracker jack short sleeve t-shirt;4
5224;B010A3WU22;seven7 women's boot cut jean;4
5225;B010BTFTPU;just my size women's plus-size long-sleeve v-neck t-shirt;5
5226;B010C7LEQE;hanes sport men's cool dri men's performance polo shirt;4
5227;B010CEZJMC;u.s. polo assn girls' outerwear jacket (more styles available);4
5228;B010CZCYPQ;just my size women's plus-size fleece sweatpant;5
5229;B010F7FZ3O;under armour boys' active hoodie and pant set;4
5230;B010FBWD9Y;woolrich women's first light plaid flannel pajama pant;4
5231;B010FDDXO6;akademiks men's monroe raw denim jean;4
5232;B010FDEANE;akademiks men's robertson waxed denim jean;5
5233;B010FEXA8O;columbia toddler boy's ethan pond jacket;4
5234;B010FQUAKS;briggs new york women's bistretch bootcut pant with ponte inset-avg;5
5235;B010FUSV1Y;lee women's platinum comfort-fit nellie barely bootcut jean;4
5236;B010G86PP4;nautica little girls' sweater dress with puff glitter printed anchor;4
5237;B010G8DPSE;nautica little girls' fairsle sweater dress;4
5238;B010G8ZE6U;nautica little girls' ottoman dress with princess seams and sequin neckline;5
5239;B010GCIVMA;star vixen women's elbow sleeve surplice with tulip skirt;4
5240;B010GG8XK6;star vixen women's plus-size elbow sleeve surplice with tulip skirt;4
5241;B010H7EKWE;lark & ro women's 100% cashmere soft slouchy v-neck sweater;3
5242;B010H78B7O;lark & ro women's plus size 100% cashmere soft slim fit crewneck sweater;3
5243;B010H7CLY8;lark & ro women's plus size 100% cashmere soft slim fit v-neck sweater;3
5244;B010H766EY;lark & ro women's 100% cashmere soft slim fit crewneck sweater;3
5245;B010H792ZO;lark & ro women's 100% cashmere soft slim fit turtleneck sweater;3
5246;B010H9XQX6;calvin klein baby boys' color block hooded pullover with pants set;5
5247;B010HC3D6I;tommy hilfiger baby girls' 3 piece creeper pants set;5
5248;B010HCHM6K;calvin klein baby girls' long sleeve denim dress and panty;5
5249;B010HJAREW;juicy couture girls' faux fur top and printed pant set;4
5250;B010HSBGL6;faux real men's sublimated faux holiday long sleeve t-shirt;4
5251;B010HSB32S;faux real men's sublimated faux holiday long sleeve t-shirt;4
5252;B010HV905C;faux real men's sublimated faux christmas with tattoo long sleeve t-shirt;4
5253;B010I3BAHA;calvin klein baby girls' 3 piece creeper pants set;5
5254;B010IMSCJA;lee women's plus size modern series louise curvy fit bootcut jean;4
5255;B010L152LO;lucky brand women's plus-size lace peasant top;4
5256;B010L2EI8G;star vixen women's plus size elbow slv fauxwrap dress;3
5257;B010L15DCW;lucky brand women's plus size block floral top;4
5258;B010MG6AUK;star wars boys' dress shirt and star wars tie;5
5259;B010MRDMF0;dockers women's long-sleeve pullover pintuck blouse;4
5260;B010NCX1K0;lacoste men's classic pique slim fit short sleeve polo shirt_ ph4012-51;4
5261;B010ND51NE;lacoste men's long sleeve oxford shirt;4
5262;B010NF3HEC;columbia men's under exposure ii short sleeve shirt;4
5263;B010NOUTD0;star wars girls' t-shirt;4
5264;B010NWTQAE;burt's bees baby baby sweatpants_ knit jogger pants_ 100% organic cotton;2
5265;B010NZ27IY;freestyle revolution women's power stretch denim jegging jean;4
5266;B010OR5PKS;nautica women's short puffer coat with faux fur trim hood;4
5267;B010OR5HS8;nautica women's hooded chevron puffer jacket;5
5268;B010OUR6N4;nannette baby girls' satin dress with nylon mesh overlay and panty;4
5269;B010OW2SWQ;columbia men's katchor ii short sleeve shirt;4
